review_id,reviewer_name,reviewer_location,room_type,stay_time,stayed_date,reviewed_time,review_title,positive_review_text,negative_review_text,photos,review_rating,hotel_id,insert_time
794,Antonio,Malta,"Double Room with Comfort Sofa Bed",2,"January 2020","
 January 30, 2020
",Wonderful,,,2,9,255,"2022-06-14 19:51:28"
795,Natalia,Russia,"Double Room with Comfort Sofa Bed",3,"January 2020","
 January 29, 2020
","Very Good","The breakfast was very good, the rooms are very clean and staff friendly.  The location is nice and the hotel in general very cozy. Would stay here again with pleasure","The sleepers are not in the room, you should ask for sleepers at the reception (there is no notice that we should specifically ask for them); telephones between the rooms do not work; we missed small refrigerator in the room - it would be very convenient to have one.",0,8,255,"2022-06-14 19:51:28"
796,Khaled,Kuwait,"Twin Room Standard",3,"January 2020","
 January 29, 2020
",Exceptional,,,0,10,255,"2022-06-14 19:51:28"
797,Salem,Kuwait,"Standard Double Room",2,"September 2019","
 September 24, 2019
","Nice location you can easily walk to all places","Location is near everything, hotel was good breakfast was very good but costly.","Breakfast too costly.",0,7.9,269,"2022-06-14 19:51:28"
798,Nikola,Montenegro,"Standard Double Room",3,"September 2019","
 September 24, 2019
","Price don't reflect quality, it should be 20% cheaper hotel.",Cook.,"Check in fill-up form, sweet part of the breakfast (there skould be pancakes or ordinary cakes, not self made wafles.).",0,7.1,269,"2022-06-14 19:51:28"
799,Sanyam,Nepal,"Superior Best View",3,"September 2019","
 September 23, 2019
",Perfect.,"Ambient and staffs are very appreciable.Room was clean and tidy.The location of the hotel was commutable to lot of local tourist destinations.","Level of the floor at the room. My daughter accidentally fall on the ground from bed while approaching to the wash room.",1,9.6,269,"2022-06-14 19:51:28"
800,Ayhan,Turkey,"Standard Double Room",1,"September 2019","
 September 23, 2019
","They did not provide bottle of water in the room even though they say they do. When i asked, the ans",Breakfast,"They did not provide bottle of water in the room even though they say they do. When i asked, the answer was: we have currently none.Also, there was a dust in the room, not cleaned well.",0,4.2,269,"2022-06-14 19:51:28"
801,Catalin,Germany,"Superior Best View",2,"September 2019","
 September 23, 2019
","Very Good",,,0,8.3,269,"2022-06-14 19:51:28"
802,Senthilraj,India,"Standard Double Room",2,"September 2019","
 September 23, 2019
","Simply waste",Nothing,"photos shown on site, like the hotel is on riverside actually you cannot see the river at all from any side of the hotel it is the fake information. Staff does not have proper information about the hotel.",0,4.6,269,"2022-06-14 19:51:28"
803,Bruno,Norway,"Standard Double Room",3,"September 2019","
 September 22, 2019
","Lovely Stay","Bathroom, breakfast, room size and location.","I had no issues, but the staff could've been a bit more hospitable.",0,9.2,269,"2022-06-14 19:51:28"
804,Michael,"United States of America","Standard Double Room",2,"September 2019","
 September 22, 2019
",Exceptional,,,0,10,269,"2022-06-14 19:51:28"
805,Maged,"United Arab Emirates","Standard Twin Room",1,"August 2019","
 September 21, 2019
",Exceptional,"Everything was ok , cleanliness, comfortability, staff was friendly, breakfast was very good",,0,9.6,269,"2022-06-14 19:51:28"
806,Anonymous,India,none,2,"September 2019","
 September 21, 2019
",Exceptional,"Close to HBF",,0,9.6,269,"2022-06-14 19:51:28"
807,Rolando,"United States of America","Standard Double Room",2,"September 2019","
 September 20, 2019
",Excellent,,,0,8.8,269,"2022-06-14 19:51:28"
808,Kae,Thailand,"Standard Twin Room",1,"September 2019","
 September 20, 2019
",Good,,,0,7.9,269,"2022-06-14 19:51:28"
809,Anonymous,Italy,none,1,"September 2019","
 September 18, 2019
",Wonderful,,,0,9.2,269,"2022-06-14 19:51:28"
810,Marc,Germany,"Standard Double Room",2,"September 2019","
 September 17, 2019
","Okay but not great","A lot of real wood.Frinedly staff.","The bed in my double room was in a corner. This means that whenever the person sleeping in the corner wanted to get up, he had to climb over the other one or crawl to the food end of the bed. Which of course woke the other person up.The description suggested a view of the city or skyline, but the building is so low that there is no view whatsoever, in any direction.",0,6.7,269,"2022-06-14 19:51:28"
811,Anonymous,"United Kingdom",none,2,"September 2019","
 September 17, 2019
",Wonderful,,,0,9.2,269,"2022-06-14 19:51:28"
812,Anonymous,Germany,none,1,"September 2019","
 September 16, 2019
",Exceptional,,,0,10,269,"2022-06-14 19:51:28"
813,Ben,"United States of America","Standard Double Room",2,"September 2019","
 September 16, 2019
","Great location for seeing the sights around Frankfurt","Location is very convenient for tourists.  About a 3 block walk from the main train station, about 2 blocks from the greenway/park along the river, and a few blocks from a number of museums, the opera, and more.  The breakfast was tasty and had a wide variety of options.","Setting up wifi and keeping it going were a bit annoying.  The interstitial page claims that you might have to reconnect after 12 hours of inactivity, but it seemed to always timeout, regardless of activity, twice a day.  If they just went with a 24 hour threshold instead, it wouldn't have been as annoying.",0,9.6,269,"2022-06-14 19:51:28"
814,Michelle,"South Africa","Standard Double Room",2,"September 2019","
 September 15, 2019
",Unfriendly,"Location is ideal. Close to main station and walking distance to points of interest.","The concierge upon check in was unfriendly especially when we arrived early in the morning about 7am and requested for an early check in. Knowing that check in is at 3pm, I already wrote prior to arrival for this request. I received no response. He redeemed himself though by finding a room for us. The room however was not so nicely located since we were on the third floor and facing indoors, which is a bit darker. But what can we do? We were quite early. I just wished they were more accommodating upon arrival. Also, for the price, we could use a refill of water at least.",0,6.2,269,"2022-06-14 19:51:28"
815,Uros,Slovenia,"Superior Best View",2,"September 2019","
 September 15, 2019
",Excellent,,,5,8.8,269,"2022-06-14 19:51:28"
816,Barbara,Australia,"Standard Double Room",1,"September 2019","
 September 15, 2019
","Comfortable and convenient.","Walking distance to the  railway station,  and close to the river.  Very comfortable bed.","Shower showing signs of age.",0,10,269,"2022-06-14 19:51:28"
817,Ismail,Germany,"Standard Double Room",2,"September 2019","
 September 14, 2019
",Disappointing,"Just nothing",,0,4.2,269,"2022-06-14 19:51:28"
818,Denis,Netherlands,"Superior Best View",3,"September 2019","
 September 14, 2019
","Cozy & friendly hotel just around the corner from where you need to be.","Very cozy place and friendly stuff.
Great straight to the point cuisine with plenty of vegan options.",,0,10,269,"2022-06-14 19:51:28"
819,Kissima,"United States of America","Standard Twin Room",1,"September 2019","
 September 14, 2019
","Nice location & newish or renovated hotel - nice stay averall","The staff was professional but not nice, had zero smile (all of them) at some time. I didn’t not see one of the show any kindness, being pleasant. Showing kindness look I see in other hotels. The atmosphere was just drink when I checked in ans checked out","Staff did not feels welcoming at all",0,6.7,269,"2022-06-14 19:51:28"
820,Robert,"United States of America","Standard Double Room",3,"September 2019","
 September 12, 2019
",Exceptional,"Everything  it was perfect",,0,10,269,"2022-06-14 19:51:28"
821,Nevena,Serbia,"Standard Double Room",1,"September 2019","
 September 12, 2019
",Wonderful,,,0,9.2,269,"2022-06-14 19:51:28"
822,Elisah,Netherlands,"Queen Room",3,"December 2019","
 January 18, 2020
","Great hotel, kind staff","Staff is absolutely lovely. Frontdesk staff, breakfast staff, bartenders, they are all very kind. The location of the hotel is perfect. The interior of the hotel is styled nicely. Even when the hotel is fully booked it's quiet in the hallways and in the room you hear nothing. The curtains make the room pitch black. Bathroom is small but sufficient and also nicely styled.","We both didn't find the pillows comfortable. During weekends breakfast is very very crowded. We got the advise to go down later (just before 11) to avoid the crowd, but close to 11 the buffet wasn't filled up anymore in contrary to what we had been told.",0,9,268,"2022-06-14 19:51:28"
823,Derk,Netherlands,"King Room",1,"January 2020","
 January 18, 2020
",Excellent,"Very nice lobby and restaurant area. Comfortable rooms. Decent pricing for breakfast.","The rooms have showers where water splashes everywhere. Not great having wet feet when using the toilet later.",1,8.8,268,"2022-06-14 19:51:28"
824,Anonymous,"United States of America",none,1,"December 2019","
 January 14, 2020
",Exceptional,"the hotel offers the city map and Christmas",,0,10,268,"2022-06-14 19:51:28"
825,David,"United Kingdom","King Room",2,"December 2019","
 January 14, 2020
","Very nice except for the cleaners barging in.","Excellent location. Funky design. Good breakfast.","Cleaners came barging into the room at 8.15am because we hadn't hung a 'do not disturb' notice on the door.",0,7,268,"2022-06-14 19:51:28"
826,Bichaya,Thailand,"King Room",2,"December 2019","
 January 13, 2020
",Exceptional,,,0,10,268,"2022-06-14 19:51:28"
827,Tom_d,Belgium,"Queen Room",2,"January 2020","
 January 11, 2020
",Wonderful,"Comfy beds, quiet rooms, tasty breakfast",,0,9,268,"2022-06-14 19:51:28"
828,Wendy,"United Kingdom","King Room",3,"December 2019","
 January 8, 2020
","Close to the high street, easy to find, not far from the main train station","The location was perfect, supermarket close by and the high street is literally around the corner!","no kettle in the room - hot water was given at the bar which was really helpful",0,9,268,"2022-06-14 19:51:28"
829,Anonymous,Ireland,none,2,"December 2019","
 January 8, 2020
",Wonderful,"Great location area.","No tea or coffee making facilities in room.",0,9.2,268,"2022-06-14 19:51:28"
830,Ke,Malaysia,"Queen Room",2,"December 2019","
 January 7, 2020
","Very Good",,,0,8,268,"2022-06-14 19:51:28"
831,Emily,"United Kingdom","King Room",3,"December 2019","
 January 7, 2020
","Would 100% recommend.","Location excellent. Rooms were spotless.",,0,9,268,"2022-06-14 19:51:28"
832,Marion,Germany,"King Room",1,"January 2020","
 January 6, 2020
",Wonderful,,,0,9,268,"2022-06-14 19:51:28"
833,Anonymous,Belgium,none,1,"December 2019","
 January 6, 2020
","Perfect, locatie topie !","Alles perfect in orde !",,0,10,268,"2022-06-14 19:51:28"
834,Gemma,"United Kingdom","Queen Room",2,"December 2019","
 January 4, 2020
","Excellent and central",,,0,9,268,"2022-06-14 19:51:28"
835,Conor,"United Kingdom","Queen Room",3,"January 2020","
 January 3, 2020
","Very Good",,,0,8,268,"2022-06-14 19:51:28"
836,Stuart,"United Kingdom","King Room",3,"December 2019","
 January 2, 2020
","A really pleasant place to stay in Cologne....","+ Beautiful bar and lounge area+ Very good location+ Comfortable beds","- If travelling with lots of luggage, space for storage will be an issue.",0,9,268,"2022-06-14 19:51:28"
837,Timvanw,Netherlands,"King Room",1,"December 2019","
 January 2, 2020
",Exceptional,,,0,10,268,"2022-06-14 19:51:28"
838,Denny,"United Kingdom","King Room",4,"December 2019","
 January 2, 2020
",Wonderful,,,0,9,268,"2022-06-14 19:51:28"
839,Rick,Netherlands,"King Room",2,"December 2019","
 December 30, 2019
",Excellent,"Great lobby, good breakfast for the money, nice bed. Shower is great.","Small room, but still fine",0,8.8,268,"2022-06-14 19:51:28"
840,Alejandro,France,"Queen Room",3,"December 2019","
 December 30, 2019
","Very Good",,,0,8,268,"2022-06-14 19:51:28"
841,Jack,"United Kingdom","King Room",2,"December 2019","
 December 29, 2019
",Exceptional,,,0,10,268,"2022-06-14 19:51:28"
842,Andrey,Netherlands,"Queen Room",1,"December 2019","
 December 29, 2019
",Exceptional,,,0,10,268,"2022-06-14 19:51:28"
843,Janine,"United States of America","King Room",2,"December 2019","
 December 29, 2019
","It wasn’t horrible but we won’t be back","Very clean, nicely designed hotel in a convenient location to cathedral and pedestrian shopping streets.","Room was too small to spend time in. If you only went there to sleep, it was fine. Nice bathroom facilities. But there was no fridge, no coffee pot in the room, and the space was very small. Breakfast was barely acceptable. No hot foods. Just cold cuts. Bar and restaurant costs all paid at time of use, nothing could be signed to the room. That would have been much more convenient for us.",0,6.7,268,"2022-06-14 19:51:28"
844,Anonymous,Netherlands,none,1,"December 2019","
 December 29, 2019
",Exceptional,,,0,9.6,268,"2022-06-14 19:51:28"
845,Giuseppe,Italy,"King Room",1,"December 2019","
 December 28, 2019
",Exceptional,"Everything fine! I’ll come back 👍😉",,1,10,268,"2022-06-14 19:51:28"
846,Andrea,"United Kingdom","King Room",2,"December 2019","
 December 28, 2019
","Great value stay in a great location.","We came for the Chritsmas markets in December and the hotel is perfectly located for this. Our room was exceptionally comfortable and spotless which is very much welcomed after a long day of shopping. The staff go out of their way to help you when needed especially the manager who greeted us personally every morning at breakfast.",,0,10,268,"2022-06-14 19:51:28"
847,Mario,Mexico,"Superior Best View",1,"April 2021","
 April 11, 2021
","Totally recommended","Great Hotel! We enjoyed a lot being here, specially the spectacular view, the tasty breakfast and in my opinion a very fair price for the room and services. Very kind staff and excellent location","Parking cost is very high; however there are some other public parking possibilities (sacrificing some confort)",0,10,269,"2022-06-14 19:51:29"
848,Ελένη,Greece,"Superior Best View",2,"March 2021","
 April 3, 2021
","Excellent stay in Frankfurt for those that enjoy the skyline view.","Excellent view of the Frankfurt skyline, pleasant stay, superb breakfast, very helpful personnel.",,0,9,269,"2022-06-14 19:51:29"
849,Nico,Switzerland,"Superior Best View",2,"March 2021","
 March 22, 2021
","Excellent hotel with a wonderful view","Beautiful and comfortable room with outstanding view, in a very nice location. Personnel is extremely kind and helpful.",Nothing,0,10,269,"2022-06-14 19:51:29"
850,Nadja,Brazil,"Superior Best View",1,"March 2021","
 March 10, 2021
",Wonderful,,,0,9,269,"2022-06-14 19:51:29"
851,Michael,"United States of America","Superior Best View",1,"February 2021","
 February 23, 2021
","Great view and comfortable bed","The room was clean and nice decor.  I had an exceptional view of downtown. Staff was outstanding especially Marie helping to coordinate Frühstück.",Nothing,0,9,269,"2022-06-14 19:51:29"
852,Nadia,Germany,"Superior Best View",2,"February 2021","
 February 22, 2021
",Exceptional,"We had a room with a great view over FFM's skyline and this was a highlight. The bed is super comfy and the staff was very nice and friendly. A great hotel for a short business trip!",,0,10,269,"2022-06-14 19:51:29"
853,Le,China,"Superior Best View",5,"February 2021","
 February 16, 2021
","Wonderful hotel in Frankfurt center","Great view from most of rooms , very clean , comfortable bed and good bathroom facilities. In this pandemic time , hotel maintains very high level , offer breakfast and free mini bar( wine, beer , juice..., refill everyday ).","Sound proof between rooms is not perfect",1,9,269,"2022-06-14 19:51:29"
854,Anonymous,Netherlands,none,1,"February 2021","
 February 14, 2021
",Exceptional,"Very nicely designed room (superior w/view), considerate staff, excellent breakfast.",,0,10,269,"2022-06-14 19:51:29"
855,Max,Switzerland,"Superior Best View",4,"February 2021","
 February 9, 2021
",Wonderful,,,0,9,269,"2022-06-14 19:51:29"
856,Maeia,Germany,"Superior Best View",1,"February 2021","
 February 6, 2021
","Very Good",,,0,8,269,"2022-06-14 19:51:29"
857,Maxim,Malta,"Superior Best View",2,"January 2021","
 January 14, 2021
",Disappointing,,,0,4,269,"2022-06-14 19:51:29"
858,Thierry,none,"Standard Twin Room",1,"December 2020","
 January 9, 2021
",Wonderful,,,0,9,269,"2022-06-14 19:51:29"
859,Anonymous,Germany,none,1,"December 2020","
 January 6, 2021
",Exceptional,,,0,10,269,"2022-06-14 19:51:29"
860,Marcus,"United States of America","Superior Best View",1,"December 2020","
 January 5, 2021
","Great Stay","Best View I've had in Frankfurt.","Hallways made the building seem a bit outdated. But it all changed once inside the room.",0,10,269,"2022-06-14 19:51:29"
861,David,Austria,"Superior Best View",1,"December 2020","
 January 5, 2021
","perfect view","one of the best views in ffm!",,0,10,269,"2022-06-14 19:51:29"
862,Stephan,Germany,"Superior Best View",1,"December 2020","
 December 31, 2020
","Very Good",,,0,8,269,"2022-06-14 19:51:29"
863,Sangmee,Germany,"Standard Double Room",1,"December 2020","
 December 17, 2020
",Good,"Front desk Donovan was very friendly and helpful.","Another front desk staff was not friendly at all, I didn’t feel welcomed anymore. Schade.",0,7,269,"2022-06-14 19:51:29"
864,Roger,Germany,"Superior Best View",1,"December 2020","
 December 11, 2020
","Very Good",,,0,8,269,"2022-06-14 19:51:29"
865,Edita,Lithuania,"Superior Best View",5,"November 2020","
 December 3, 2020
","Great choise","Beautiful hotel with a beautiful scienery.",,0,10,269,"2022-06-14 19:51:29"
866,Yichao,Germany,"Superior Best View",1,"November 2020","
 November 28, 2020
",Wonderful,,,0,9,269,"2022-06-14 19:51:29"
867,Veronica,Luxembourg,"Superior Best View",1,"October 2020","
 November 23, 2020
",Exceptional,,,0,10,269,"2022-06-14 19:51:29"
868,Sungwon,Germany,"Superior Best View",1,"November 2020","
 November 20, 2020
","Very Good",,,0,8,269,"2022-06-14 19:51:29"
869,Lena,Germany,"Standard Twin Room",1,"November 2020","
 November 9, 2020
","Lovely staff, extremely clean, amazing breakfast","Gym, breakfast, staff, beds, view",—,0,10,269,"2022-06-14 19:51:29"
870,Anonymous,"United States of America",none,1,"November 2020","
 November 8, 2020
","Very Good","Incredible view from the city-view room looking right out over the city. They worked with us to accommodate us despite strict pandemic rules. I'm glad they listened and took care of us to make the stay comfortable.","Phone in the room didn't work, felt like the maintenance was behind. But that's it. No other issues.",0,8,269,"2022-06-14 19:51:29"
871,Aline,Germany,"Superior Best View",1,"October 2020","
 November 7, 2020
",Wonderful,,,0,9,269,"2022-06-14 19:51:29"
872,Meghna,Finland,"Standard Single Room",1,"May 2022","
 May 19, 2022
","Great stay!","Great clean room, delicious breakfast, kind staff, great view.","Overall location is decent, but slightly dull.",0,10,262,"2022-06-14 19:51:29"
873,Douglas,"United States of America","Standard Double Room",4,"May 2022","
 May 11, 2022
","We enjoyed the stay, nice neighborhood with many quaint restaurants","Simple but clean room.Location was perfect for our needs, just outside the city center but directly on a subway line","Small bathroom Our room was closest to the street, a bit noisy but very tolerable",0,9,262,"2022-06-14 19:51:29"
874,Sergey,Germany,"Standard Double Room",2,"April 2022","
 April 17, 2022
","Very Good","The location is quiet, but U-bahn station is very close. The room is clean and compfortable. The personal is friendly. Price/quality ratio is acceptable. Overall, can be recommended.",,0,8,262,"2022-06-14 19:51:29"
875,Heyning,Netherlands,"Standard Single Room",1,"April 2022","
 April 2, 2022
","Very Good","The link with the Charitė hospital",,0,8,262,"2022-06-14 19:51:29"
876,Jan,Netherlands,"Standard Double Room",1,"February 2022","
 February 22, 2022
",Wonderful,,,0,9,262,"2022-06-14 19:51:29"
877,Aleksandr,Ukraine,"Standard Double Room",3,"January 2022","
 January 3, 2022
",Exceptional,quality,"no such things.",0,10,262,"2022-06-14 19:51:29"
878,Cécile,France,"Standard Double Room",1,"October 2021","
 October 28, 2021
","Great guest house","Everything was excellent. I arrived later than expected and was able to get my room key from a safe which was very convenient. The room was spacious, bed was comfortable. The breakfast was excellent, wifi is also really good.",,0,10,262,"2022-06-14 19:51:29"
879,Elisabeth,France,"Standard Single Room",2,"June 2021","
 August 23, 2021
",Wonderful,"I was there during Covid so it wasn't a "normal" time, but everything was very good. The room was small (all I needed), the bed comfortable and everything was spotless.",,0,9,262,"2022-06-14 19:51:29"
880,Martin,Germany,"Standard Double Room",3,"August 2021","
 August 11, 2021
",Good,"Delivery noise of the hospital nearby from 4.00 a.m.",,0,7,262,"2022-06-14 19:51:29"
881,Francisco,Portugal,"Standard Double Room",1,"July 2021","
 July 28, 2021
",Pleasant,"Absence of air conditioner",,0,6,262,"2022-06-14 19:51:29"
882,Rebeca,Germany,"Standard Single Room",1,"July 2021","
 July 23, 2021
",Fair,"Clean and accessible.","No air conditioner and no Insulated Glassing because of the Protection of old Buildings.
was very noisy, not recommended for light sleepers.
The hair dryer was not working",0,5,262,"2022-06-14 19:51:29"
883,Grigol,Georgia,"Standard Double Room",3,"June 2021","
 June 15, 2021
","Very Good",,,0,8,262,"2022-06-14 19:51:29"
884,Wojciech,Poland,"Standard Single Room",1,"April 2021","
 April 10, 2021
","Very good logging for a business trip in the strange times of covid.",,,0,9,262,"2022-06-14 19:51:29"
885,Eva,Sweden,"Standard Double Room",1,"October 2020","
 October 28, 2020
","Very Good",,,0,8,262,"2022-06-14 19:51:29"
886,Jerome,"United Kingdom","Standard Single Room",3,"October 2020","
 October 19, 2020
",Good,"Quiet room nice view. Pleasant helpful staff.","No character in the entrance and reception. Could do with a little flourish of interior design.",0,7.5,262,"2022-06-14 19:51:29"
887,Linda,Latvia,"Standard Double Room",2,"August 2020","
 September 22, 2020
",Good,.,.,0,8,262,"2022-06-14 19:51:29"
888,Dr,Switzerland,"Standard Double Room",1,"July 2020","
 July 7, 2020
",Fair,"Historic building","Too warm, no air con, unfriendly staff",0,5,262,"2022-06-14 19:51:29"
889,Shahin,Germany,"Standard Double Room",4,"February 2020","
 March 13, 2020
",Good,,,0,7.1,262,"2022-06-14 19:51:29"
890,Neil,"United Kingdom","Standard Single Room",1,"March 2020","
 March 12, 2020
","Very Good",,,0,8,262,"2022-06-14 19:51:29"
891,Maik,Germany,"Standard Single Room",1,"March 2020","
 March 6, 2020
",Exceptional,,,0,9.6,262,"2022-06-14 19:51:29"
892,Margaret,"United Kingdom","Standard Double Room",3,"March 2020","
 March 2, 2020
",Excellent,"Good location. Comfortable hotel. Good value for money","No tea and coffee in room. Pillows poor",0,8.8,262,"2022-06-14 19:51:29"
893,Christof,France,"Standard Single Room",1,"February 2020","
 February 12, 2020
",Excellent,"Nice, modern and clean cut place; great breakfast with variety! Excellent location within a few mins to U-Bahn station","Missing proper pillow in the room",0,8.8,262,"2022-06-14 19:51:29"
894,Arthur,"United Kingdom","Standard Double Room",1,"February 2020","
 February 2, 2020
","Bad  - toally wasted my money.",Nothing.,"It was not a proper  hotel. It as a guest house with a buzzer to get in. It felt cheap and horrible. I pais the bill but checked out 2 hours later and found a 4 star for the same price that was fantastic otherwise my stay in Berlin was ruined.I think Booking.com should not list a hotel for selection when it is not. Very disappointed.",0,1,262,"2022-06-14 19:51:29"
895,Peter,Germany,"Standard Single Room",1,"January 2020","
 January 22, 2020
","Very convenient","Great location for the Charite, very clean, modern. Breakfast was perfectly good for a good price.","Strange few steps to mount at the entrance door especially if your case is heavy.",0,9,262,"2022-06-14 19:51:29"
896,Clara,Austria,"Standard Double Room",2,"December 2019","
 January 8, 2020
","Very Good",,,0,8,262,"2022-06-14 19:51:29"
897,Dumitru,Spain,"Standard Double or Twin Room XL with Extra Bed (2 Adults + 1 Child)",3,"September 2019","
 September 21, 2019
",Pleasant,,,0,6.7,260,"2022-06-14 19:51:29"
898,Anonymous,Malta,none,3,"September 2019","
 September 18, 2019
",Exceptional,"Very clean and quiet yet just off one of the main shopping streets of Berlin. 
Staff were also really helpful.",Nothing,0,9.6,260,"2022-06-14 19:51:29"
899,Arik,Israel,"Standard Double or Twin Room XL with Extra Bed",4,"September 2019","
 September 18, 2019
",Excellent,,,0,8.8,260,"2022-06-14 19:51:29"
900,Abdulla,Germany,"Standard Double or Twin Room XL",1,"September 2019","
 September 8, 2019
","Good location , bad service and not cooperative staff","1- Location: close to the Kurfürstendamm and the train station 
2- good furniture and big Rooms ( i took xL Room almost 30 m )","1- The staff is new and most of them are trainees . Check in and out took long time because most of the staff is new or trainees . In the other hand the experienced staff was not friendly, very defensive and resistant to advice. I paid nearly 300 euro for bad service . 
2- Noisy because its close to  the Railway. 
3- Very expensive",0,5.8,260,"2022-06-14 19:51:29"
901,Mike,Estonia,"Standard Double or Twin Room",2,"September 2019","
 September 7, 2019
","Nice and clean. Room was quiet. Breakfast choices were really good.","Excellent choice for breakfast.",,0,10,260,"2022-06-14 19:51:29"
902,June,"United States of America","Standard Double or Twin Room",1,"August 2019","
 September 6, 2019
",Exceptional,,,0,10,260,"2022-06-14 19:51:29"
903,Daniel,Israel,"Standard Double or Twin Room",3,"August 2019","
 September 4, 2019
",Exceptional,,,0,10,260,"2022-06-14 19:51:29"
904,Ida,Finland,"Standard Double or Twin Room",1,"August 2019","
 September 3, 2019
",Exceptional,"Good location near bus, u-bahn and s-bahn stations. Nice, clean rooms. Kind and attentive staff. Excellent breakfast with lots of choises!","Conditioner was missing from the toiletries. I travel lot with just cabin luggage and have long hair so this is always disappointing surprise...",0,10,260,"2022-06-14 19:51:29"
905,Sara,Germany,"Standard Double or Twin Room",2,"August 2019","
 September 3, 2019
",Excellent,,,0,8.8,260,"2022-06-14 19:51:29"
906,Ann,Australia,"Standard Double or Twin Room",2,"September 2019","
 September 2, 2019
","A very clean and welcoming hotel with a spacious and comfortable room.","Welcoming and efficient staffShort walking distance from the Zoological Gardens bus interchange - easy to catch X9 bus from airport to hereEverything was very cleanA very spacious and comfortable (double) room.","A few things would add to the amenity of the hotel:Tea and coffee making facilities in the roomAn iron in the roomA light blanket for warmer nights.The breakfast is wonderful but very expensive.",0,9.6,260,"2022-06-14 19:51:29"
907,Athanasios,"United Kingdom","Standard Double or Twin Room XL with Extra Bed",1,"August 2019","
 August 31, 2019
",Exceptional,,,0,9.6,260,"2022-06-14 19:51:29"
908,Marius,Romania,"Standard Double or Twin Room",2,"August 2019","
 August 26, 2019
",Exceptional,,,0,9.6,260,"2022-06-14 19:51:29"
909,Anonymous,Kuwait,none,2,"August 2019","
 August 25, 2019
",Fair,"Clean rooms","Room keys doesn’t work properly",0,5,260,"2022-06-14 19:51:29"
910,Xiaolan,China,"Standard Double or Twin Room XL with Extra Bed (2 Adults + 1 Child)",2,"July 2019","
 August 23, 2019
",Wonderful,"Good location, few stations to the main station,the staff is helpful.",,0,9.2,260,"2022-06-14 19:51:29"
911,Andrés,Spain,"Standard Double or Twin Room XL",4,"August 2019","
 August 19, 2019
",Exceptional,"the breakfast",,0,9.6,260,"2022-06-14 19:51:29"
912,Anonymous,Germany,none,4,"August 2019","
 August 18, 2019
","Nice location with a great deal of fancy restaurant","The breakfast are really nice and the staffs are super friendly. The room is comfortable and they could provide water boiler to the room.","The room is  obviously different than the photos showed.",0,8.3,260,"2022-06-14 19:51:29"
913,Effrosyni,Greece,"Standard Double or Twin Room XL",3,"August 2019","
 August 16, 2019
",Exceptional,Everything!,"The only dislike was that the XL rooms were noisy due to the train, but we requested a room in the main buliding afterwards, so everything was perfect!!",0,9.6,260,"2022-06-14 19:51:29"
914,Kristiāns,Latvia,"Standard Double or Twin Room",2,"August 2019","
 August 16, 2019
","Good location, good room, great breakfast","Spacious room, great breakfast and a nice location next to shopping street and railway.","A/C was barely working, extra deposit money was a bit suprise.",0,8.3,260,"2022-06-14 19:51:29"
915,Malina,Bulgaria,"Standard Double or Twin Room",2,"August 2019","
 August 16, 2019
",Good,,,0,7.9,260,"2022-06-14 19:51:29"
916,Paula,Germany,"Standard Double or Twin Room",2,"July 2019","
 August 15, 2019
",Exceptional,"Nicely and centrally located and staffs are friendly.",,0,9.6,260,"2022-06-14 19:51:29"
917,Don,Slovenia,"Standard Double or Twin Room XL with Extra Bed (2 Adults + 1 Child)",3,"August 2019","
 August 14, 2019
",Good,,,0,7.9,260,"2022-06-14 19:51:29"
918,Jeffry,Germany,"Standard Double or Twin Room",1,"August 2019","
 August 13, 2019
",Excellent,"Nothing to complain",,0,8.8,260,"2022-06-14 19:51:29"
919,Paulo,Brazil,"Standard Double or Twin Room",5,"August 2019","
 August 10, 2019
",Wonderful,"Great room and amazing location.","WiFi is very slow for nowadays and they offer to charge for better speed!",0,9.2,260,"2022-06-14 19:51:29"
920,Mihaela,Germany,"Standard Double or Twin Room XL with Extra Bed (2 Adults + 1 Child)",2,"July 2019","
 August 8, 2019
",Exceptional,,,0,10,260,"2022-06-14 19:51:29"
921,Maria,Australia,"Standard Double or Twin Room XL with Extra Bed",3,"August 2019","
 August 4, 2019
",Exceptional,,,0,10,260,"2022-06-14 19:51:29"
922,Emre,Germany,"Standard Double Room",6,"February 2022","
 March 1, 2022
",Wonderful,,,0,9,256,"2022-06-14 19:51:29"
923,Sarah,Germany,"Standard Double Room",8,"February 2022","
 February 28, 2022
","Very Good",,,0,8,256,"2022-06-14 19:51:29"
924,Olivier,Belgium,"Standard Double Room",1,"February 2022","
 February 27, 2022
","Very Good",,,0,8,256,"2022-06-14 19:51:29"
925,Anonymous,"United Kingdom",none,2,"February 2022","
 February 27, 2022
",Disappointing,,,0,4,256,"2022-06-14 19:51:29"
926,Bataclana,Germany,"Standard Double Room",1,"February 2022","
 February 26, 2022
",Good,,,0,7,256,"2022-06-14 19:51:29"
927,Shubham,Germany,"Standard Double Room",2,"February 2022","
 February 25, 2022
",Wonderful,,,0,9,256,"2022-06-14 19:51:29"
